District_Name,SCHOOL,Gender,2011,2012,2013,2014,2015
IGANGA,"TEEN MISSIONS SS,BUNALWENYI",FEMALE,,,4,4,
IGANGA,,MALE,,,18,7,11
IGANGA,"TOWNSIDE HIGH SCHOOL,BUSEMBATIA",FEMALE,,,10,6,8
IGANGA,,MALE,,,50,18,17
IGANGA,"VICTORIA HIGH SCHOOL,IGANGA",FEMALE,22,22,72,20,21
IGANGA,,MALE,29,40,82,28,41
IGANGA,WAITAMBOGWE SECONDARY SCHOOL,FEMALE,,,42,31,12
IGANGA,,MALE,,,116,49,38
BULAMBULI,BUGINYANYA COMPREHENSIVE SS,FEMALE,,,12,2,3
BULAMBULI,,MALE,,,42,13,17
BULAMBULI,NABONGO SECONDARY SCHOOL,FEMALE,,,6,8,1
BULAMBULI,,MALE,,,34,22,9
BULAMBULI,ST.JOSEPH BUYAGA SECONDARY SCHOOL,FEMALE,,,18,8,7
BULAMBULI,,MALE,,,60,11,20
BULAMBULI,TUNYI GIRLS' SECONDARY SCHOOL,FEMALE,,,20,7,13
BULAMBULI,,MALE,,,68,30,25
KITGUM MAIN,KITGUM ALLIANCE COLLEGE,FEMALE,,,,,3
KITGUM MAIN,,MALE,,,,,20
KITGUM MAIN,KITGUM COMPREHENSIVE COLLEGE,FEMALE,26,15,36,28,27
KITGUM MAIN,,MALE,76,95,204,112,101
KITGUM MAIN,KITGUM HALL,FEMALE,3,3,20,4,
KITGUM MAIN,,MALE,27,27,138,18,
KITGUM MAIN,KITGUM HIGH SCHOOL,FEMALE,18,22,52,16,11
KITGUM MAIN,,MALE,90,83,194,92,79
KITGUM MAIN,KITGUM MATIDI SEED SCHOOL,FEMALE,,,,2,5
KITGUM MAIN,,MALE,,,24,9,9
KITGUM MAIN,KITGUM TOWN COLLEGE,FEMALE,24,21,50,17,15
KITGUM MAIN,,MALE,112,98,206,107,96
KITGUM MAIN,KITGUM VISION COLLEGE,FEMALE,4,,8,5,2
KITGUM MAIN,,MALE,20,31,56,29,6
KITGUM MAIN,MSGR.ANTONIO VIGNATO MIXED SS,FEMALE,,,,9,2
KITGUM MAIN,,MALE,,,,54,21
KITGUM MAIN,REV.JABULONI ISSOKE MEMORIAL COLLEGE,FEMALE,,,,,5
KITGUM MAIN,,MALE,,,,,13
KITGUM MAIN,Y.Y.OKOT GIRLS' MEMORIAL SCHOOL,FEMALE,34,32,68,38,36
BUKOMANSIMBI,KIRYASSAAKA SECONDARY SCHOOL,FEMALE,,,,6,6
BUKOMANSIMBI,,MALE,,,,8,13
BUKOMANSIMBI,"LIGHT SECONDARY SCHOOL,KITOMA",FEMALE,21,15,32,11,9
BUKOMANSIMBI,,MALE,14,18,48,8,11
BUKOMANSIMBI,MBULIRE SECONDARY SCHOOL,FEMALE,20,19,24,8,5
BUKOMANSIMBI,,MALE,21,30,74,18,19
BUKOMANSIMBI,MISANVU COMPREHENSIVE SECONDARY SCHOOL,FEMALE,,,14,2,4
BUKOMANSIMBI,,MALE,,,50,10,6
BUKOMANSIMBI,MISANVU SECONDARY SCHOOL,FEMALE,,,12,11,13
BUKOMANSIMBI,,MALE,,,22,1,21
BUKOMANSIMBI,"ST.GEORGE SECONDARY SCHOOL,MAKUKUULU",FEMALE,9,5,18,9,4
BUKOMANSIMBI,,MALE,10,20,30,20,6
BUKOMANSIMBI,"ST.VICTOR'S SECONDARY SCHOOL,KITAASA",FEMALE,3,8,24,20,10
BUKOMANSIMBI,,MALE,11,28,36,34,20
LYANTONDE,"IAN COLLEGE,LYANTONDE",FEMALE,,10,32,10,9
LYANTONDE,,MALE,,17,38,24,18
LYANTONDE,"LYANTONDE SECONDARY SCHOOL,KASAMBYA",FEMALE,24,25,30,14,4
LYANTONDE,,MALE,35,43,88,28,14
LYANTONDE,"ST.GONZAGA SECONDARY SCHOOL,KIJJUKIZO",FEMALE,33,36,78,36,42
LYANTONDE,,MALE,57,54,108,52,48
LYANTONDE,"ST.JOHN'S COMPREHENSIVE SS,LYANTONDE",FEMALE,,7,12,15,10
LYANTONDE,,MALE,,14,22,12,12
AGAGO,ADILANG SECONDARY SCHOOL,FEMALE,,,,,2
AGAGO,,MALE,,,,15,9
AGAGO,LIRA PALWO SECONDARY SCHOOL,FEMALE,9,7,10,5,4
AGAGO,,MALE,21,22,56,13,21
AGAGO,OMOT SEED SECONDARY SCHOOL,FEMALE,,,4,1,
AGAGO,,MALE,,,58,7,
AGAGO,"ST.CHARLES LWANGA COLLEGE,KALONGO",FEMALE,3,5,14,16,1
AGAGO,,MALE,47,45,64,21,12
MASAKA MAIN,"ARCHBISHOP KIWANUKA SS,KITOVU",FEMALE,12,29,34,27,20
MASAKA MAIN,,MALE,23,25,84,44,34
MASAKA MAIN,"BLESSED SACRAMENT SS,KIMAANYA",FEMALE,154,90,232,102,60
MASAKA MAIN,,MALE,137,113,290,119,88
MASAKA MAIN,"BWALA SECONDARY SCHOOL,MASAKA",FEMALE,,15,20,10,7
MASAKA MAIN,,MALE,,19,24,17,15
MASAKA MAIN,"CENTENARY HIGH SCHOOL,NYENDO",FEMALE,103,91,126,66,12
MASAKA MAIN,,MALE,97,97,210,96,32
MASAKA MAIN,KADDUGALA SECONDARY SCHOOL,FEMALE,19,24,52,11,8
MASAKA MAIN,,MALE,32,41,68,14,15
MASAKA MAIN,KAKO SECONDARY SCHOOL,FEMALE,38,58,70,29,29
MASAKA MAIN,,MALE,54,73,102,49,34
MASAKA MAIN,KIJJABWEMI  SECONDARY SCHOOL,FEMALE,62,49,92,21,34
MASAKA MAIN,,MALE,57,85,98,54,56
MASAKA MAIN,KIKUNGWE SECONDARY SCHOOL,FEMALE,9,8,28,8,4
MASAKA MAIN,,MALE,14,9,62,12,11
MASAKA MAIN,KITENGEESA COMPREHENSIVE SS,FEMALE,,,,,5
MASAKA MAIN,,MALE,,,,,10
MASAKA MAIN,MASAKA ACADEMY,FEMALE,10,9,22,2,1
MASAKA MAIN,,MALE,17,29,32,9,12
MASAKA MAIN,MASAKA EXODUS VOC. SECONDARY SCHOOL,FEMALE,43,21,78,34,42
MASAKA MAIN,,MALE,31,29,84,56,38
MASAKA MAIN,MASAKA HALL,FEMALE,55,32,58,29,21
MASAKA MAIN,,MALE,78,41,56,30,18
MASAKA MAIN,MASAKA PARENTS SECONDARY SCHOOL,FEMALE,9,6,38,20,7
MASAKA MAIN,,MALE,10,16,60,28,18
MASAKA MAIN,MASAKA SECONDARY SCHOOL,FEMALE,178,161,334,186,185
MASAKA MAIN,,MALE,292,327,546,249,230
MASAKA MAIN,MASAKA SECONDARY SCHOOL ANNEX,FEMALE,123,127,220,66,120
MASAKA MAIN,,MALE,162,157,306,155,197
MASAKA MAIN,MASAKA TOWN COLLEGE,FEMALE,16,23,52,25,30
MASAKA MAIN,,MALE,21,36,84,44,48
MASAKA MAIN,NOTREDAME HIGH SCHOOL,FEMALE,12,10,48,21,18
MASAKA MAIN,,MALE,6,10,22,6,12
MASAKA MAIN,"NSERESTER VOCATIONAL SS,MASAKA",FEMALE,4,6,6,12,
MASAKA MAIN,,MALE,9,11,14,11,
MASAKA MAIN,NUMASA SECONDARY SCHOOL,FEMALE,,,26,7,15
MASAKA MAIN,,MALE,,,36,25,28
MASAKA MAIN,NYENDO MIXED SECONDARY SCHOOL,FEMALE,16,21,18,14,6
MASAKA MAIN,,MALE,28,14,22,10,16
MASAKA MAIN,"ST.ANTHONY'S SECONDARY SCHOOL,KAYUNGA",FEMALE,22,37,80,30,29
MASAKA MAIN,,MALE,20,40,96,26,30
MASAKA MAIN,"ST.GERALD'S VOC. SECONDARY SCHOOL,MASAKA",FEMALE,19,28,42,19,14
MASAKA MAIN,,MALE,36,42,34,19,18
MASAKA MAIN,"ST.HENRY'S COLLEGE,KITOVU",MALE,82,78,158,70,79
MASAKA MAIN,"ST.HENRY'S HIGH SCHOOL,KABOYO",FEMALE,5,,,,
MASAKA MAIN,,MALE,5,,,,
MASAKA MAIN,"ST.JUDE SECONDARY SCHOOL,MASAKA",FEMALE,,,80,41,37
MASAKA MAIN,,MALE,,,98,47,59
MASAKA MAIN,"ST.MAURICE SECONDARY SCHOOL,LWAGGULWE",FEMALE,19,18,26,7,9
MASAKA MAIN,,MALE,23,19,24,8,8
MASAKA MAIN,"ST.PAUL &amp; PAULINE'S SS,GAYAZA",FEMALE,,,,,3
MASAKA MAIN,,MALE,,,,,4
MASAKA MAIN,"STELLA MARIS SECONDARY SCHOOL,NYENDO",FEMALE,15,12,44,28,15
MASAKA MAIN,,MALE,17,33,64,42,13
RUKUNGIRI,BISHOP RUHINDI KEBISONI HIGH SCHOOL,FEMALE,19,19,42,18,9
RUKUNGIRI,,MALE,25,30,24,23,26
RUKUNGIRI,BLESSED PARENTS &amp,MALE,,17,36,21,10
RUKUNGIRI,BUGANGARI SECONDARY SCHOOL,FEMALE,,,4,6,6
RUKUNGIRI,,MALE,,,38,23,20
RUKUNGIRI,BUYANJA GRAMMAR SCHOOL,FEMALE,22,28,50,30,16
RUKUNGIRI,,MALE,26,72,164,77,48
RUKUNGIRI,BWANGA HIGH SCHOOL,FEMALE,31,22,40,20,9
RUKUNGIRI,,MALE,52,47,68,29,22
RUKUNGIRI,BWANGA SECONDARY SCHOOL,FEMALE,,,12,5,9
RUKUNGIRI,,MALE,,,40,14,10
RUKUNGIRI,IMMACULATE HEART GIRLS SCHOOL,FEMALE,164,166,366,207,223
RUKUNGIRI,KAGUNGA SEED SECONDARY SCHOOL,FEMALE,,,8,1,2
RUKUNGIRI,,MALE,,,20,11,8
RUKUNGIRI,KASHENYI SECONDARY SCHOOL,FEMALE,11,16,56,24,17
RUKUNGIRI,,MALE,19,22,102,43,34
RUKUNGIRI,KATURIKA SECONDARY SCHOOL,FEMALE,7,5,8,3,6
RUKUNGIRI,,MALE,9,9,30,9,6
RUKUNGIRI,KINYASANO GIRLS' HIGH SCHOOL,FEMALE,98,78,110,86,77
RUKUNGIRI,KYAMAKANDA SECONDARY SCHOOL,FEMALE,25,23,74,20,21
RUKUNGIRI,,MALE,45,27,108,31,14
RUKUNGIRI,MAKOBORE HIGH SCHOOL,MALE,82,103,36,44,44
RUKUNGIRI,NYABITEETE SECONDARY SCHOOL,FEMALE,,,6,3,3
RUKUNGIRI,,MALE,,,14,12,12
RUKUNGIRI,NYAKAGYEME SECONDARY SCHOOL,FEMALE,,,2,3,9
RUKUNGIRI,,MALE,,,26,7,1
RUKUNGIRI,RUBIRIZI SECONDARY SCHOOL,FEMALE,14,15,12,9,1
RUKUNGIRI,,MALE,34,31,66,22,22
RUKUNGIRI,RUKUNGIRI CENTRAL SECONDARY SCHOOL,FEMALE,52,57,84,28,15
RUKUNGIRI,,MALE,94,89,164,66,51
RUKUNGIRI,RUKUNGIRI HIGH SCHOOL,FEMALE,16,19,14,5,8
RUKUNGIRI,,MALE,54,37,50,16,13
RUKUNGIRI,RWABUKOBA SECONDARY SCHOOL,FEMALE,4,3,6,4,3
RUKUNGIRI,,MALE,16,7,20,6,9
RUKUNGIRI,ST.CHARLES LWANGA SEMINARY,MALE,,,,,25
RUKUNGIRI,ST.FRANCIS BUHUNGA HIGH SCHOOL,FEMALE,,1,18,4,4
RUKUNGIRI,,MALE,,10,26,15,6
RUKUNGIRI,"ST.GERALDS' SECONDARY SCHOOL,NYAKIBALE",FEMALE,44,28,64,26,23
RUKUNGIRI,,MALE,64,55,116,60,52
RUKUNGIRI,"ST.JEROME SECONDARY SCHOOL,NDAMA",FEMALE,,,42,24,57
RUKUNGIRI,,MALE,,,44,32,65
RUKUNGIRI,"ST.PAUL'S VOC. SECONDARY SCHOOL,BUYANJA",FEMALE,,,14,13,26
RUKUNGIRI,,MALE,,,14,17,14
RUKUNGIRI,"ST.PETER'S SECONDARY SCHOOL,NYARUSHANJE",FEMALE,8,12,40,21,21
RUKUNGIRI,,MALE,18,14,44,26,42
MBARARA,ANKOLE HILL SCHOOL,FEMALE,1,4,18,5,4
MBARARA,,MALE,14,15,24,13,9
MBARARA,BIRERE SECONDARY SCHOOL,FEMALE,,,10,3,5
MBARARA,,MALE,,,18,7,9
MBARARA,"BOOMA HIGH SCHOOL,MBARARA",FEMALE,10,,,4,
MBARARA,,MALE,10,,,7,
MBARARA,BOOMA INTERNATIONAL SCHOOL,FEMALE,25,18,52,29,12
MBARARA,,MALE,43,38,66,45,33
MBARARA,"BREBAR HIGH SCHOOL,MBARARA",FEMALE,20,21,30,12,7
MBARARA,,MALE,34,53,46,23,12
MBARARA,BUGAMBA SECONDARY SCHOOL,FEMALE,,5,14,6,9
MBARARA,,MALE,,19,30,12,17
MBARARA,"CLEVERLAND HIGH SCHOOL,MBARARA",FEMALE,49,27,92,36,41
MBARARA,,MALE,55,59,128,54,55
MBARARA,"CREAMLAND SECONDARY SCHOOL,MBARARA",FEMALE,,,,,5
MBARARA,,MALE,,,,,19
MBARARA,"EDEN INTERNATIONAL SCHOOL,MBARARA",FEMALE,43,33,46,23,19
MBARARA,,MALE,43,36,94,42,42
MBARARA,"GLOBAL HIGH SCHOOL,MBARARA",FEMALE,,,,31,26
MBARARA,,MALE,,,,67,48
MBARARA,HALLMARK HIGH SCHOOL,FEMALE,1,8,18,8,10
MBARARA,,MALE,21,20,38,17,21
MBARARA,INTERNATIONAL WINDOW GIRLS SS,FEMALE,39,39,84,21,30
MBARARA,KASHAKA GIRLS SECONDARY SCHOOL,FEMALE,86,99,214,93,88
MBARARA,KASHAKA HIGH SCHOOL,FEMALE,4,14,44,17,9
MBARARA,,MALE,8,13,54,35,15
MBARARA,KASHARI SECONDARY SCHOOL,FEMALE,,4,26,12,6
MBARARA,,MALE,,6,52,16,4
MBARARA,KATATUMBA ACADEMY,FEMALE,9,14,26,3,6
MBARARA,,MALE,7,16,36,7,5
MBARARA,"KENT FOUNDATION COLLEGE,MBARARA",FEMALE,19,12,14,,
MBARARA,,MALE,22,39,28,,
MBARARA,KINONI GIRLS' SECONDARY SCHOOL,FEMALE,77,53,140,80,74
MBARARA,KINONI HIGH SCHOOL,FEMALE,44,43,90,34,42
MBARARA,,MALE,76,74,124,53,58
MBARARA,"LAKI HIGH SCHOOL,BUJAGA",FEMALE,6,13,20,4,10
MBARARA,,MALE,31,48,34,32,13
MBARARA,MAANJI MEMORIAL ACADEMY,FEMALE,39,55,94,24,11
MBARARA,,MALE,63,113,188,39,29
MBARARA,MARYHILL HIGH SCHOOL,FEMALE,58,85,198,56,91
MBARARA,MBARARA ALLIED SCHOOL,FEMALE,61,46,70,40,33
MBARARA,,MALE,148,127,146,73,63
MBARARA,MBARARA ARMY BOARDING SECONDARY SCHOOL,FEMALE,14,34,40,21,15
MBARARA,,MALE,36,44,82,43,34
MBARARA,MBARARA CENTRAL HIGH SCHOOL,FEMALE,9,24,24,15,11
MBARARA,,MALE,37,28,36,24,17
MBARARA,MBARARA COLLEGE,FEMALE,11,5,10,5,4
MBARARA,,MALE,21,16,22,13,17
MBARARA,MBARARA GIRLS SCHOOL,FEMALE,,,,41,32
MBARARA,MBARARA HALL,FEMALE,5,5,22,29,16
MBARARA,,MALE,25,27,56,54,45
MBARARA,MBARARA HIGH SCHOOL,FEMALE,,,,,1
MBARARA,,MALE,135,198,374,208,262
MBARARA,MBARARA MODERN SECONDARY SCHOOL,FEMALE,38,33,40,21,18
MBARARA,,MALE,38,49,76,45,32
MBARARA,MBARARA SECONDARY SCHOOL,FEMALE,21,16,56,46,43
MBARARA,,MALE,38,46,154,97,90
MBARARA,MWIZI SECONDARY SCHOOL,FEMALE,,,10,6,4
MBARARA,,MALE,,,40,5,10
MBARARA,NGABO ACADEMY OF SCIENCE &amp,MALE,29,36,174,52,26
MBARARA,NOMBE SECONDARY SCHOOL,FEMALE,10,29,24,13,20
MBARARA,,MALE,14,29,56,36,26
MBARARA,NTARE SCHOOL,MALE,147,132,326,186,151
MBARARA,NYAKAYOJO SECONDARY SCHOOL,FEMALE,40,17,52,22,20
MBARARA,,MALE,42,46,120,45,51
MBARARA,NYAMITANGA SECONDARY SCHOOL,FEMALE,33,32,78,14,13
MBARARA,,MALE,48,30,98,35,19
MBARARA,RUSHANJE GIRLS SECONDARY SCHOOL,FEMALE,,,20,11,13
MBARARA,RUTOOMA SECONDARY SCHOOL,FEMALE,7,20,32,16,21
MBARARA,,MALE,37,51,104,39,29
MBARARA,RWAMPALA COMPREHENSIVE SECONDARY SCHOOL,FEMALE,1,1,10,7,2
MBARARA,,MALE,20,23,32,13,12
MBARARA,RWANTSINGA HIGH SCHOOL,FEMALE,,,,3,3
MBARARA,,MALE,,,,12,8
MBARARA,RWENTOJO SECONDARY SCHOOL,FEMALE,,,,9,12
MBARARA,,MALE,,,,6,9
MBARARA,SENTAH COLLEGE,FEMALE,34,31,70,27,18
MBARARA,,MALE,51,46,112,53,53
MBARARA,"SHUHADAE ISLAMIC SCHOOL,MBARARA",FEMALE,,,,10,9
MBARARA,,MALE,,,,10,11
MBARARA,"ST.ANDREW'S SECONDARY SCHOOL,RUBINDI",FEMALE,10,15,34,23,17
MBARARA,,MALE,28,48,112,46,33
MBARARA,ST.ANNE'S VOCATIONAL SECONDARY SCHOOL,FEMALE,,,,1,5
MBARARA,,MALE,,,,14,12
MBARARA,"ST.JOSEPH'S VOCATIONAL SCHOOL,MBARARA",MALE,70,69,156,93,105
MBARARA,"ST.PATRICK'S HIGH SCHOOL,KATUKURU",FEMALE,13,12,26,5,2
MBARARA,,MALE,25,12,76,17,12
MBARARA,ST.PAUL'S BIHARWE HIGH SCHOOL,FEMALE,,8,38,14,13
MBARARA,,MALE,,14,18,19,8
MBARARA,"ST.PAUL'S SECONDARY SCHOOL,KAGONGI",FEMALE,,,,2,1
MBARARA,,MALE,,,,26,3
MBARARA,"ST.PETER'S SECONDARY SCHOOL,KATUKURU",FEMALE,9,10,14,8,15
MBARARA,,MALE,17,23,36,16,17
MBARARA,"STANDARD HIGH SCHOOL,MBARARA",FEMALE,,,,6,11
MBARARA,,MALE,,,,24,29
MBARARA,"TROPICAL SECONDARY SCHOOL,BWIZIBWERA",FEMALE,4,10,46,6,3
MBARARA,,MALE,20,26,52,10,15
MBARARA,"UNIVERSAL COLLEGE,MBARARA",FEMALE,7,4,10,3,1
MBARARA,,MALE,31,26,46,15,10
MBARARA,"VIENNA HIGH SCHOOL,MBARARA",FEMALE,29,48,46,27,21
MBARARA,,MALE,61,53,78,38,31
MBARARA,"WELDEN SCHOOL,MBARARA",FEMALE,,,,,53
MBARARA,,MALE,,,,,107
MBARARA,"WESTERN COLLEGE,MBARARA",FEMALE,17,18,62,40,18
MBARARA,,MALE,36,48,100,52,51
IBANDA,"ALLIANCE SECONDARY SCHOOL,IBANDA",FEMALE,49,50,130,76,54
IBANDA,,MALE,73,76,198,91,110
IBANDA,BIGYERA HALL,FEMALE,6,9,40,11,3
IBANDA,,MALE,23,36,86,48,9
IBANDA,BIGYERA SECONDARY SCHOOL,FEMALE,29,32,44,20,25
IBANDA,,MALE,51,56,76,48,40
IBANDA,"CITIZENS SEC. SCHOOL,IBANDA",FEMALE,110,135,204,131,102
IBANDA,,MALE,109,142,246,116,132
IBANDA,"EQUATORIAL COLLEGE,IBANDA",FEMALE,18,25,28,25,28
IBANDA,,MALE,25,64,70,30,38
IBANDA,IBANDA PROGRESSIVE SECONDARY SCHOOL,FEMALE,10,8,26,2,3
IBANDA,,MALE,27,17,66,22,17
IBANDA,IBANDA SECONDARY SCHOOL,FEMALE,,,,,1
IBANDA,,MALE,70,81,160,70,50
IBANDA,ISHONGORORO HIGH SCHOOL,FEMALE,10,12,22,15,6
IBANDA,,MALE,25,53,100,25,18
IBANDA,KAGONGO PARENTS SCHOOL,FEMALE,8,9,36,20,12
IBANDA,,MALE,29,28,50,26,17
IBANDA,KAGONGO SECONDARY SCHOOL,FEMALE,8,12,46,11,15
IBANDA,,MALE,19,41,70,43,43
IBANDA,KIBUBURA GIRLS' SECONDARY SCHOOL,FEMALE,55,68,132,72,60
IBANDA,MWAMBA SECONDARY SCHOOL,FEMALE,10,10,12,16,9
IBANDA,,MALE,24,17,60,15,14
IBANDA,NYABUHIKYE SECONDARY SCHOOL,FEMALE,,,,1,4
IBANDA,,MALE,,,,14,7
IBANDA,"NYAKATUKURA MEM. SECONDARY SCHOOL,IBANDA",FEMALE,,,24,19,20
IBANDA,,MALE,,,28,34,33
IBANDA,NYAMAREBE SEED SECONDARY SCHOOL,FEMALE,,,8,5,2
IBANDA,,MALE,,,44,17,7
IBANDA,NYARUKIIKA HIGH SCHOOL,FEMALE,,,,,4
IBANDA,,MALE,,,,12,15
IBANDA,"OXFORD SECONDARY SCHOOL,IBANDA",FEMALE,,,,,10
IBANDA,,MALE,,,,,14
IBANDA,RWENKOBWA SECONDARY SCHOOL,FEMALE,,,18,6,4
IBANDA,,MALE,,,42,18,18
IBANDA,"ST.ANNE'S SECONDARY SCHOOL,KIHANI",FEMALE,9,14,4,11,5
IBANDA,,MALE,22,57,36,37,10
IBANDA,"ST.LAWRENCE HIGH SCHOOL,IBANDA",FEMALE,,,,,14
IBANDA,,MALE,,,,,32
KAMULI  ,BALAWOLI SECONDARY SCHOOL,FEMALE,3,3,10,3,2
KAMULI  ,,MALE,22,11,24,7,9
KAMULI  ,"BRIGHT COLLEGE,NAWANENDE",FEMALE,,,,8,4
KAMULI  ,,MALE,,,,8,15
KAMULI  ,BUGULUMBYA SECONDARY SCHOOL,FEMALE,7,6,6,4,3
KAMULI  ,,MALE,9,17,42,21,25
KAMULI  ,BUSOGA HIGH SCHOOL,FEMALE,47,30,98,26,15
KAMULI  ,,MALE,97,87,134,36,43
KAMULI  ,BUZAYA SECONDARY SCHOOL,FEMALE,15,15,48,13,3
KAMULI  ,,MALE,54,48,74,49,25
KAMULI  ,"CENTRAL COLLEGE,KAMULI",FEMALE,49,40,54,27,14
KAMULI  ,,MALE,87,95,90,41,42
KAMULI  ,"GREEN HILL COLLEGE,BULOPA",FEMALE,,,18,4,3
KAMULI  ,,MALE,,,38,6,7
KAMULI  ,KAMULI COLLEGE,FEMALE,,7,12,8,6
KAMULI  ,,MALE,,23,60,28,29
KAMULI  ,KAMULI GIRLS COLLEGE,FEMALE,,,20,11,11
KAMULI  ,,MALE,,,2,,
KAMULI  ,KAMULI PROGRESSIVE COLLEGE,FEMALE,19,30,62,33,30
KAMULI  ,,MALE,61,68,256,84,74
KAMULI  ,KASAMBIRA HIGH SCHOOL,FEMALE,,,28,1,5
KAMULI  ,,MALE,,,54,20,13
KAMULI  ,KISOZI PROGRESSIVE SECONDARY SCHOOL,FEMALE,,,,,7
KAMULI  ,,MALE,,,,,11
KAMULI  ,KYABAZINGA COLLEGE,FEMALE,7,2,20,,
KAMULI  ,,MALE,21,29,62,,
KAMULI  ,LUZINGA SECONDARY SCHOOL,FEMALE,3,3,18,4,3
KAMULI  ,,MALE,8,14,82,20,22
KAMULI  ,MATUUMU SECONDARY SCHOOL,FEMALE,,6,16,6,4
KAMULI  ,,MALE,,25,32,11,19
KAMULI  ,"MUSTARD SEED SECONDARY SCHOOL,BUSOTA",FEMALE,,,8,5,15
KAMULI  ,,MALE,,,24,8,20
KAMULI  ,NAMASAGALI COLLEGE,FEMALE,7,6,28,11,7
KAMULI  ,,MALE,17,19,56,16,18
KAMULI  ,ST.JOHN BOSCO KAMULI SECONDARY SCHOOL,FEMALE,11,15,34,11,8
KAMULI  ,,MALE,38,49,52,22,25
KAMULI  ,"ST.PAUL'S SECONDARY SCHOOL,MBULAMUTI",FEMALE,,,,,4
KAMULI  ,,MALE,,,,,16
KAMULI  ,"ST.PETER'S SECONDARY SCHOOL,NAMWENDWA",FEMALE,,,10,5,3
KAMULI  ,,MALE,,,38,24,13
KAMULI  ,"STANDARD CENTRAL COLLEGE,NAMWENDWA",FEMALE,3,3,2,1,1
KAMULI  ,,MALE,21,28,20,9,13
KAMULI  ,"STANDARD COLLEGE,BUWAGI",FEMALE,,,8,3,3
KAMULI  ,,MALE,,,14,10,16
KAPCHORWA,GAMATUI GIRLS' SCHOOL,FEMALE,36,39,88,22,20
KAPCHORWA,,MALE,,,70,,
KAPCHORWA,KAPCHORWA PARENTS SECONDARY SCHOOL,FEMALE,17,23,40,16,12
KAPCHORWA,,MALE,15,30,56,33,16
KAPCHORWA,KAPCHORWA SECONDARY SCHOOL,FEMALE,31,25,72,41,22
KAPCHORWA,,MALE,80,72,214,100,69
KAPCHORWA,KASEREM SECONDARY SCHOOL,FEMALE,4,10,22,8,3
KAPCHORWA,,MALE,30,50,140,23,28
KAPCHORWA,"SEBEI COLLEGE,TEGERES",FEMALE,53,50,86,45,30
KAPCHORWA,,MALE,88,81,130,36,41
KAPCHORWA,SIPI SECONDARY SCHOOL,FEMALE,,,,11,11
KAPCHORWA,,MALE,,,,33,32
KAPCHORWA,"TOWNVIEW SECONDARY SCHOOL,KAPCHORWA",FEMALE,48,37,76,35,26
KAPCHORWA,,MALE,58,71,134,64,49
MUKONO,"AGALYAWAMU HIGH SCHOOL,KASAWO",FEMALE,,,,5,3
MUKONO,,MALE,,,,9,7
MUKONO,"B.L.K. MUWONGE SECONDARY SCHOOL,NTUNDA",FEMALE,15,14,28,9,9
MUKONO,,MALE,16,26,56,12,9
MUKONO,"BISHOP CYPRIAN HIGH SCHOOL,KYABAKADDE",FEMALE,29,29,64,49,63
MUKONO,,MALE,31,24,96,37,40
MUKONO,"BISHOP'S SENIOR SCHOOL,MUKONO",FEMALE,120,110,318,134,151
MUKONO,,MALE,164,144,402,163,173
MUKONO,"BRIGHT SECONDARY SCHOOL,SEETA",FEMALE,,,,5,12
MUKONO,,MALE,,,,7,24
MUKONO,BUKERERE COLLEGE SCHOOL,FEMALE,19,13,12,10,
MUKONO,,MALE,20,9,26,9,
MUKONO,"CENTRAL COLLEGE,KABIMBIRI",FEMALE,27,12,36,25,26
MUKONO,,MALE,29,22,58,43,34
MUKONO,"CENTRAL VIEW HIGH SCHOOL,MUKONO",FEMALE,9,11,24,12,21
MUKONO,,MALE,12,11,32,18,20
MUKONO,"COUNTRYSIDE COLLEGE,MUKONO",FEMALE,19,20,60,28,35
MUKONO,,MALE,32,40,92,57,52
MUKONO,"DYNAMIC SECONDARY SCHOOL,SSONDE",FEMALE,55,47,180,59,60
MUKONO,,MALE,84,71,198,89,90
MUKONO,EAST COLLEGE SCHOOL LUMULI-SEETA,FEMALE,,5,6,7,7
MUKONO,,MALE,,7,28,6,12
MUKONO,EURO BRIGHT HIGH SCHOOL,FEMALE,,9,,,
MUKONO,,MALE,,15,,,
MUKONO,"EXCEL SECONDARY SCHOOL,MUKONO",FEMALE,41,53,66,45,19
MUKONO,,MALE,27,54,76,46,24
MUKONO,"FAIRLAND HIGH SCHOOL,MUKONO",FEMALE,14,18,22,30,10
MUKONO,,MALE,22,17,44,14,17
MUKONO,"FAIRMONT HIGH SCHOOL,MUKONO",FEMALE,,,,19,24
MUKONO,,MALE,,,,12,6
MUKONO,"FAITH HIGH SCHOOL,SONDE",FEMALE,23,37,62,50,29
MUKONO,,MALE,32,37,50,48,25
MUKONO,"FOREST HILL COLLEGE,MUKONO",FEMALE,18,26,82,46,29
MUKONO,,MALE,25,27,118,37,30
MUKONO,GOD MARK HIGH SCHOOL,FEMALE,,,,2,41
MUKONO,,MALE,,,,10,49
MUKONO,"GREENVILLE HIGH SCHOOL,MUKONO",FEMALE,47,,,,
MUKONO,,MALE,64,,,,
MUKONO,"HELM SECONDARY SCHOOL,KISOGA",FEMALE,14,15,12,16,7
MUKONO,,MALE,17,27,16,20,16
MUKONO,"HILTON HIGH SCHOOL,MUKONO",FEMALE,155,163,272,141,117
MUKONO,,MALE,201,200,372,163,135
MUKONO,KAMDA COMMUNITY SECONDARY SCHOOL,FEMALE,,,14,1,1
MUKONO,,MALE,,,16,9,13
